User ID,Vehicle Model,Battery Capacity (kWh),Charging Station ID,Charging Station Location,Charging Start Time,Charging End Time,Energy Consumed (kWh),Charging Duration (hours),Charging Rate (kW),Charging Cost (USD),Time of Day,Day of Week,State of Charge (Start %),State of Charge (End %),Distance Driven (since last charge) (km),Temperature (°C),Vehicle Age (years),Charger Type,User Type,Estimated_Battery_Capacity,Energy_Needed,Avg_Cost_per_kWh,SOC_Delta,Energy_per_%,Estimated_Max_Charging_Power,Charging_Efficiency,Driving Efficiency
User_263,Hyundai Kona,45.3802184823746,Station_25,San Francisco,2024-01-11 22:00:00,2024-01-11 23:50:00,13.0889948421732,3.23929253869453,36.4758082051181,36.6123677201664,Afternoon,Saturday,16.7810928179651,91.514782480147,233.571740870557,-1.39639832333643,3,Level 1,Long-Distance Traveler,75,62.4141803865262,2.79718711494943,74.7336896621819,0.175141825612241,72.5478832921605,0.0556969457206311,17.8448951723918
User_266,Tesla Model 3,100,Station_464,Los Angeles,2024-01-12 01:00:00,2024-01-12 04:48:00,43.1811371424853,0.504787945272379,73.3773288758577,23.5995334142819,Morning,Sunday,48.5377763210641,78.1430933640669,269.496567517671,-5.88792283556327,6,DC Fast Charger,Commuter,75,38.5966677592019,0.546524130117515,29.6053170430029,1.45856019983718,73.3773288758577,1.16579772002623,6.24107157318275
User_267,BMW i3,85,Station_144,New York,2024-01-12 02:00:00,2024-01-12 03:21:00,56.8213524700967,0.865213146639462,21.2697047382748,15.8328135566781,Afternoon,Tuesday,17.4512407235901,53.8501746253108,263.744879043727,39.8024062459509,2,Level 2,Long-Distance Traveler,75,61.9115694573074,0.278641969407723,36.3989339017207,1.56107188808106,71.6210409570786,0.916954588326077,4.6416508509284
User_269,Hyundai Kona,100,Station_200,Los Angeles,2024-01-12 04:00:00,2024-01-12 06:46:00,58.1510628883929,1.98625389958167,34.9650971384636,25.3916038011789,Afternoon,Tuesday,17.4609758327143,82.1311377474008,236.833184640831,35.5893011744617,7,DC Fast Charger,Casual Driver,75,61.9042681254643,0.436649005881664,64.6701619146865,0.899194638867711,73.3773288758577,0.398989067596031,4.07272322941673
User_270,BMW i3,27.5,Station_157,New York,2024-01-12 05:00:00,2024-01-12 05:51:00,63.5942715337139,3.33355544783344,28.5963064626883,5.08639760450986,Night,Monday,18.2842353707768,63.0251225727033,149.956949472155,2.79084416712824,4,DC Fast Charger,Commuter,75,61.2868234719174,0.0799820090998818,44.7408872019265,1.42139048889884,73.3773288758577,0.259985073975765,2.35802605888262
User_272,Tesla Model 3,50,Station_348,Chicago,2024-01-12 07:00:00,2024-01-12 09:19:00,12.9198797019606,3.38083453103472,9.13704942432067,11.4965141747239,Night,Saturday,48.0834117555152,71.1587425716528,188.601880520874,-2.41191930434124,4,Level 1,Commuter,75,38.9374411833636,0.889831363753278,23.0753308161376,0.55990008571947,72.5478832921605,0.0526756385229039,14.597804691034
User_273,Tesla Model 3,75,Station_134,Los Angeles,2024-01-12 08:00:00,2024-01-12 09:18:00,70.2447171797745,3.37273857210516,31.8818222734687,18.5278201910217,Night,Thursday,72.5492950689791,91.9017800924087,34.5224114189732,7.13648562167033,4,Level 2,Casual Driver,75,20.5880286982657,0.263761047590301,19.3524850234297,3.62975179129351,71.6210409570786,0.290797293385874,0.491459184476768
User_274,BMW i3,50,Station_400,Houston,2024-01-12 09:00:00,2024-01-12 11:38:00,47.9040979386036,1.16123773393694,22.0619055719834,35.0417534777108,Night,Thursday,48.9753420230755,75.4904040423913,32.2376167961839,-2.99619781486222,5,Level 1,Commuter,75,38.2684934826934,0.731498034314771,26.5150620193159,1.80667493456007,72.5478832921605,0.568626088615301,0.672961566617981
User_275,Chevy Bolt,62,Station_148,Chicago,2024-01-12 10:00:00,2024-01-12 11:42:00,59.1482721348898,3.87890040940921,14.8801531914266,32.0747881318308,Morning,Tuesday,40.0038935714561,57.3482920504271,152.259866990807,-1.8640655344758,3,Level 2,Long-Distance Traveler,75,44.9970798214079,0.542277685790771,17.344398478971,3.41022331830092,71.6210409570786,0.212908403915036,2.57420650671879
User_276,Chevy Bolt,75,Station_336,Chicago,2024-01-12 11:00:00,2024-01-12 12:53:00,6.46269857078902,3.46525658716005,5.33524168295659,37.4591286505186,Evening,Sunday,88.22102307711,91.9433182882198,152.259866990807,38.411834298482,4,DC Fast Charger,Long-Distance Traveler,75,8.83423269216754,5.79620544579187,3.72229521110985,1.736213331898,73.3773288758577,0.0254165502613647,23.5597970914212
User_277,Hyundai Kona,100,Station_71,Houston,2024-01-12 12:00:00,2024-01-12 13:22:00,79.0022597060318,3.89315487149516,26.9774228639717,11.2875043810965,Night,Friday,22.5337515666785,93.2978300972434,39.7460072286976,7.68435680822818,3,Level 2,Commuter,75,58.0996863249912,0.142875715493422,70.7640785305649,1.11641755741804,71.6210409570786,0.283333028836782,0.503099624954942
User_278,Chevy Bolt,78.3837353570567,Station_233,New York,2024-01-12 13:00:00,2024-01-12 15:09:00,19.9168777203513,2.80517878137083,32.2117309884959,10.4710109419636,Night,Friday,43.9099794747572,80.0585464303413,205.643988747005,10.3848426274635,7,Level 1,Casual Driver,75,42.0675153939321,0.525735564026897,36.1485669555841,0.550972815736327,72.5478832921605,0.0978669302377767,10.3251117787843
User_279,Chevy Bolt,62,Station_334,Chicago,2024-01-12 14:00:00,2024-01-12 16:33:00,73.2295128450648,3.51635311651068,23.6181238452069,16.9710859132927,Afternoon,Saturday,14.0781410774941,60.6887755467962,152.259866990807,35.833595456859,5,DC Fast Charger,Casual Driver,75,64.4413941918794,0.231751997984737,46.6106344693021,1.57109023893022,73.3773288758577,0.283812661112785,2.07921452806809
User_280,Chevy Bolt,75,Station_299,San Francisco,2024-01-12 15:00:00,2024-01-12 18:17:00,15.0589717032343,3.21698582406403,14.7678907587387,15.670141677233,Evening,Tuesday,49.8681208681507,82.1796427423624,68.5231839468773,28.0565776789056,1,Level 1,Casual Driver,75,37.598909348887,1.04058510674188,32.3115218742116,0.466055785359125,72.5478832921605,0.0645240210784904,4.55032291030604
User_281,Nissan Leaf,62,Station_154,Chicago,2024-01-12 16:00:00,2024-01-12 17:14:00,12.1325578039385,2.67469007499957,40.1969003384282,34.8690952763307,Morning,Saturday,32.0719053537478,77.4919560575364,92.1158672426987,25.2035017283502,7,Level 1,Casual Driver,75,50.9460709846891,2.87401023261652,45.4200507037886,0.267118984147821,72.5478832921605,0.0625250657772302,7.59245236917771
User_282,Hyundai Kona,100,Station_90,New York,2024-01-12 17:00:00,2024-01-12 20:45:00,30.5330810074564,2.30000503413637,19.0210887456859,35.1572818174008,Morning,Wednesday,52.9105028621949,67.2187408202672,132.604601761294,2.33111516426541,6,Level 1,Long-Distance Traveler,75,35.3171228533538,1.15144887634547,14.3082379580723,2.13395116134692,72.5478832921605,0.182985677228724,4.34298136270333
User_284,BMW i3,50,Station_199,Los Angeles,2024-01-12 19:00:00,2024-01-12 21:14:00,6.47943098473816,2.13350362841366,3.03699084381491,37.2085906002982,Morning,Sunday,52.6162645641369,83.3537454410987,77.7979700562981,26.616977601831,0,Level 1,Long-Distance Traveler,75,35.5378015768973,5.74257071152396,30.7374808769618,0.210799024509344,72.5478832921605,0.0418618808157989,12.0069139156734
User_285,Tesla Model 3,100,Station_161,San Francisco,2024-01-12 20:00:00,2024-01-12 22:59:00,14.0188239928051,1.82724167182472,6.29101358785459,25.5435452303856,Afternoon,Sunday,58.996115876586,90.8135198715745,22.540477243987,33.2819560309397,7.51530869035586,Level 2,Commuter,75,30.7529130925605,1.8220890171312,31.8174039949885,0.44060238211179,71.6210409570786,0.107121085076276,1.60787219067416
User_286,Hyundai Kona,85,Station_26,New York,2024-01-12 21:00:00,2024-01-12 23:55:00,61.830120837672,1.39951975215997,49.1596856822832,8.02178413780609,Evening,Saturday,36.8468968150547,92.6795128472247,80.9973207059894,-2.34155422602367,0,Level 1,Commuter,75,47.364827388709,0.129739098502919,55.8326160321699,1.10741937655306,72.5478832921605,0.608970587556224,1.30999777468717
User_287,BMW i3,75,Station_121,Houston,2024-01-12 22:00:00,2024-01-13 01:53:00,51.6216909337736,1.30355558112381,43.1613873735708,28.1516463739549,Afternoon,Monday,22.7874790400184,58.6624943861943,185.952152112321,7.93696470080135,7,Level 1,Casual Driver,75,57.9093907199862,0.545345297000658,35.8750153461759,1.43893153593525,72.5478832921605,0.545855797448327,3.60220962833012
User_288,Hyundai Kona,100,Station_301,San Francisco,2024-01-12 23:00:00,2024-01-13 01:15:00,13.3190173156105,0.891295896840613,21.6301065359045,9.96972720755874,Afternoon,Sunday,81.5593235899833,177.708666473404,87.3041565422327,38.771438083282,7,Level 2,Casual Driver,75,13.8305073075125,0.748533241703483,96.1493428834204,0.138524267729625,71.6210409570786,0.208645800281388,6.554849691494
User_289,Chevy Bolt,85,Station_212,San Francisco,2024-01-13 00:00:00,2024-01-13 01:12:00,37.6423038507068,2.66701497617217,19.5963603592134,27.8982248866117,Night,Friday,34.928753223931,79.4591496306031,152.259866990807,-9.67992890713515,0,Level 2,Commuter,75,48.8034350820517,0.741140207497897,44.5303964066721,0.845317061787188,71.6210409570786,0.197065279107995,4.04491360557221
User_290,BMW i3,75,Station_63,Houston,2024-01-13 01:00:00,2024-01-13 04:16:00,70.6204554202004,0.637026904969773,18.3355474579453,14.738211793245,Morning,Saturday,25.7234716428712,99.585814595444,188.463791558961,-4.84299685524195,2,Level 1,Commuter,75,55.7073962678466,0.208696074041874,73.8623429525728,0.956109061765695,72.5478832921605,1.52808669027581,2.66868558744883
User_292,Tesla Model 3,75,Station_436,Houston,2024-01-13 03:00:00,2024-01-13 05:43:00,32.5248610451166,2.28749650430761,31.5531561687629,10.0360231024369,Evening,Thursday,23.4257675298339,83.7426207359675,294.058258756937,25.9266770146224,2,DC Fast Charger,Long-Distance Traveler,75,57.4306743526246,0.308564672682706,60.3168532061335,0.539233386960067,73.3773288758577,0.193772932809973,9.04103043973153
User_293,Tesla Model 3,100,Station_68,Houston,2024-01-13 04:00:00,2024-01-13 05:17:00,78.3990561003474,0.531884803587706,29.7531587144789,34.3011099620555,Night,Sunday,49.6602102928284,83.2462625323205,119.788647908507,-9.29604539061986,1,Level 1,Commuter,75,37.7548422803787,0.437519425210319,33.5860522394921,2.3342742261373,72.5478832921605,2.0317417546424,1.52793482303133
User_294,BMW i3,50,Station_253,Chicago,2024-01-13 05:00:00,2024-01-13 07:35:00,65.3228534716638,1.29238238509921,41.877154150911,17.8405097268836,Afternoon,Wednesday,54.2956068853864,87.5485399501563,32.1459563349242,-9.39536525969959,3,Level 1,Long-Distance Traveler,75,34.2782948359602,0.273112835381917,33.25293306477,1.9644238102073,72.5478832921605,0.696705713151228,0.492108881141708
User_296,Hyundai Kona,85,Station_459,Chicago,2024-01-13 07:00:00,2024-01-13 10:57:00,78.1587893101214,1.54813349531655,7.34702904042674,15.0641717288417,Evening,Thursday,78.1787853138502,80.782494914493,114.766315180482,20.8310001306784,4,Level 1,Casual Driver,75,16.3659110146124,0.192738038316708,2.60370960064286,30.0182436976934,72.5478832921605,0.695896529600838,1.46837375800574
User_297,Hyundai Kona,75,Station_2,Chicago,2024-01-13 08:00:00,2024-01-13 11:46:00,5.33783607352165,1.34731033199927,29.1544817129319,39.5882610449191,Afternoon,Thursday,16.3556544239116,88.0437026038637,67.7173368355779,29.2490865999416,0.288408110703452,Level 1,Commuter,75,62.7332591820663,7.41653743195614,71.6880481799521,0.074459218921996,72.5478832921605,0.0546100842364711,12.6862900813852
User_298,Chevy Bolt,75,Station_398,Chicago,2024-01-13 09:00:00,2024-01-13 09:45:00,29.3188155388978,2.06267267689078,36.7642697623158,26.7407433696427,Afternoon,Tuesday,54.753180809483,80.765271456438,200.524836817765,6.32556365150509,0,Level 2,Commuter,75,33.9351143928878,0.912067656149523,26.012090646955,1.12712261143569,71.6210409570786,0.198461137619169,6.83945900037213
User_300,Tesla Model 3,100,Station_286,Los Angeles,2024-01-13 11:00:00,2024-01-13 13:24:00,5.69951995446004,1.0866768976439,40.4826289613807,16.5842448833318,Afternoon,Monday,54.5447553689401,81.0301338796996,221.583552888227,32.6344901453115,3,Level 2,Commuter,75,34.091433473295,2.90976170201039,26.4853785107595,0.215194959443175,71.6210409570786,0.0732313795270526,38.8775817364814
User_302,Hyundai Kona,50,Station_140,New York,2024-01-13 13:00:00,2024-01-13 16:14:00,56.324648784145,3.35443288911245,14.245986238314,31.3422489872174,Evening,Sunday,63.9327537759707,87.6991705112583,174.138942137781,-6.25650193136097,7,Level 2,Long-Distance Traveler,75,27.050434668022,0.556457069219045,23.7664167352876,2.36992599311431,71.6210409570786,0.234443802095287,3.09170045258764
User_303,Tesla Model 3,75,Station_218,Los Angeles,2024-01-13 14:00:00,2024-01-13 16:34:00,42.2469110310128,2.76250702297201,15.2929605896755,26.5751873052283,Afternoon,Wednesday,75.3226478853764,89.871641082688,197.667833544302,21.1394723751587,6,Level 1,Casual Driver,75,18.5080140859677,0.629044506608302,14.5489931973116,2.9037686978106,72.5478832921605,0.210798163856671,4.6788706847513
User_304,Hyundai Kona,75,Station_44,Los Angeles,2024-01-13 15:00:00,2024-01-13 16:50:00,65.2254522844251,2.75998620660973,18.0695923329884,29.4358943883594,Evening,Tuesday,45.5068659842013,83.4075216058104,206.987901263054,4.06885303563212,0,DC Fast Charger,Casual Driver,75,40.869850511849,0.451294599844243,37.9006556216091,1.72095841654087,73.3773288758577,0.322068528741463,3.17342224566651
User_305,Chevy Bolt,100,Station_417,Houston,2024-01-13 16:00:00,2024-01-13 19:41:00,23.5403839197975,2.5925972772691,3.50816148739343,23.220087806019,Evening,Thursday,17.1706142487943,39.3192016705118,192.856891317282,14.5386493161163,4,Level 2,Casual Driver,75,62.1220393134043,0.986393759979883,22.1485874217175,1.06283906380031,71.6210409570786,0.12677623559966,8.19259753682645
User_306,BMW i3,75,Station_269,Chicago,2024-01-13 17:00:00,2024-01-13 18:31:00,18.5497024176807,1.82887854084383,13.855271545418,16.4837996387282,Night,Tuesday,37.8710008892171,66.1650437502191,46.2236918562213,26.6948882573572,7,DC Fast Charger,Casual Driver,75,46.5967493330872,0.888628791317784,28.294042861002,0.655604521022621,73.3773288758577,0.138226141288256,2.49188320197326
User_307,Tesla Model 3,33.3770235709742,Station_78,Chicago,2024-01-13 18:00:00,2024-01-13 19:41:00,20.7631876425443,2.68656498163465,23.9928495720527,30.691998651557,Morning,Thursday,27.4004266950267,55.2340052018892,155.216925587691,8.31682212059825,2,Level 1,Long-Distance Traveler,75,54.44967997873,1.47819300099511,27.8335785068625,0.745976218524148,72.5478832921605,0.106530001601704,7.4755826638896
User_308,BMW i3,85,Station_216,Houston,2024-01-13 19:00:00,2024-01-13 22:38:00,46.4547811537315,3.93657053723412,42.8384827985063,5.06404815023892,Morning,Tuesday,12.7930891682574,70.7179725650461,3.82452742742032,26.5117674737315,1.75544393488129,Level 1,Commuter,75,65.405183123807,0.109010268146149,57.9248833967887,0.801983162150085,72.5478832921605,0.162662572014711,0.0823279613515758
User_309,Hyundai Kona,85,Station_382,Los Angeles,2024-01-13 20:00:00,2024-01-13 22:34:00,49.7493418997818,2.00822197522849,33.7023412047592,18.5859818331209,Night,Thursday,62.637966021217,87.4701015929656,177.269811428163,31.4642247872513,0,DC Fast Charger,Long-Distance Traveler,75,28.0215254840873,0.373592516471106,24.8321355717486,2.00342583327313,73.3773288758577,0.337608775509911,3.56325942532599
User_310,Hyundai Kona,100,Station_98,Houston,2024-01-13 21:00:00,2024-01-14 00:10:00,66.1749155610975,1.59089139896087,4.09605250615011,37.0550209646027,Night,Wednesday,57.5185575104561,59.2183442085771,19.8425506197919,12.6290017450879,2,DC Fast Charger,Casual Driver,75,31.8610818671579,0.559955696964823,1.699786698121,38.9313056951497,73.3773288758577,0.566879776398952,0.299850033075929
User_311,Tesla Model 3,85,Station_236,New York,2024-01-13 22:00:00,2024-01-13 23:35:00,26.5954406995377,2.13988315825491,12.4284546083471,30.3455632222216,Evening,Tuesday,11.3094211232066,61.8968340860699,50.0701077262995,22.7721562617281,1,DC Fast Charger,Commuter,75,66.517934157595,1.14100621851132,50.5874129628633,0.525732373763839,73.3773288758577,0.169377310386619,1.88265756871515
User_312,Chevy Bolt,59.7941392524419,Station_282,Chicago,2024-01-13 23:00:00,2024-01-13 23:59:00,49.8382389388746,1.6478234891252,20.8700077675707,12.2450600747357,Morning,Friday,41.3776182881622,62.0333114850973,40.8436548767159,-4.84379975685321,5.68536688856694,DC Fast Charger,Long-Distance Traveler,75,43.9667862838783,0.245696082675673,20.6556931969351,2.41280883017132,73.3773288758577,0.412183023250357,0.819524440396252
User_314,Tesla Model 3,62,Station_412,New York,2024-01-14 01:00:00,2024-01-14 04:37:00,6.88547943172356,3.50020117013587,29.4466426425455,13.1514382179732,Afternoon,Thursday,62.9950197389069,70.5874764505633,270.382238759934,4.05799373667346,7,DC Fast Charger,Long-Distance Traveler,75,27.7537351958198,1.91002505321276,7.59245671165643,0.906884252781124,73.3773288758577,0.026808917693932,39.2684694567816
User_317,Chevy Bolt,85,Station_424,Los Angeles,2024-01-14 04:00:00,2024-01-14 07:51:00,37.7716145812773,4.61578223930985,4.03465571647435,32.3563517230693,Evening,Wednesday,52.1324492930364,93.211808496559,96.8419808157783,1.73085962151554,7,DC Fast Charger,Casual Driver,75,35.9006630302227,0.856631417051146,41.0793592035226,0.919479157261011,73.3773288758577,0.111521432549254,2.56388247866378
User_318,Nissan Leaf,75,Station_66,Chicago,2024-01-14 05:00:00,2024-01-14 08:01:00,44.0655527476164,0.738831890860643,18.1361769180258,37.8104185145605,Evening,Monday,43.3631967175386,72.8551496321247,261.505988873372,21.123505817581,6,Level 2,Casual Driver,75,42.4776024618461,0.85804934142363,29.4919529145861,1.49415513022275,71.6210409570786,0.83274677661204,5.93447653706142
User_322,Nissan Leaf,100,Station_79,Los Angeles,2024-01-14 09:00:00,2024-01-14 10:46:00,62.3191755518106,2.9247352724992,22.4163059564987,7.16245204800695,Afternoon,Sunday,21.8198862731291,61.2910677267394,22.6194885195262,11.1264628489058,6,Level 1,Long-Distance Traveler,75,58.6350852951531,0.114931752299134,39.4711814536103,1.57885255157749,72.5478832921605,0.293704358089816,0.362961934576957
User_323,Nissan Leaf,62,Station_205,Los Angeles,2024-01-14 10:00:00,2024-01-14 11:58:00,64.5224310691686,1.72499133000166,39.2470745704579,38.1789347940574,Morning,Sunday,31.4889311928369,66.3049850294849,75.831666453641,0.397259806410319,6,Level 2,Commuter,75,51.3833016053724,0.591715689589087,34.816053836648,1.85323791639049,71.6210409570786,0.522255685823016,1.17527602722143
User_324,Tesla Model 3,100,Station_279,San Francisco,2024-01-14 11:00:00,2024-01-14 14:54:00,52.9967288835928,3.52649887006356,38.3692551388051,6.45220217700499,Night,Monday,10.9509127077907,69.3023883278655,27.9309091805152,14.1777632700496,6,Level 1,Long-Distance Traveler,75,66.786815469157,0.121747177852755,58.3514756200748,0.908232882209412,72.5478832921605,0.2071479166242,0.527030814333191
User_325,Tesla Model 3,75,Station_337,Chicago,2024-01-14 12:00:00,2024-01-14 14:55:00,74.7393875375421,0.0953144165458864,44.0504845591465,27.742986940756,Morning,Sunday,27.6228934197386,61.3251827722448,56.3252273928085,9.9901996369851,3.17606192646878,Level 2,Casual Driver,75,54.2828299351961,0.371196337765285,33.7022893525062,2.21763532903691,71.6210409570786,10.9483913292411,0.753621741474881
User_326,Tesla Model 3,62,Station_254,Los Angeles,2024-01-14 13:00:00,2024-01-14 14:57:00,17.8905276904435,3.7065221875647,3.66024568562444,25.2227009236172,Morning,Thursday,32.1488745237252,113.211065412506,152.259866990807,-4.30618980854954,5,Level 2,Commuter,75,50.8883441072061,1.40983549283961,81.0621908887812,0.220701260282857,71.6210409570786,0.0673931750447968,8.51064147605545
User_328,Hyundai Kona,100,Station_380,New York,2024-01-14 15:00:00,2024-01-14 18:25:00,58.3761544516315,1.87752237051015,4.66966703677476,33.8568093189213,Afternoon,Friday,15.3591674010104,56.5802774734175,96.8630481559461,16.9720167943089,3,Level 2,Casual Driver,75,63.4806244492422,0.579976698310506,41.2211100724071,1.41617133427728,71.6210409570786,0.434119938842286,1.65929135048119
User_329,Nissan Leaf,62,Station_130,San Francisco,2024-01-14 16:00:00,2024-01-14 17:02:00,57.8194305876815,2.17047171386632,26.639108088023,31.9207848743162,Evening,Tuesday,66.5543308150548,77.7247378077494,222.669251084915,34.0447901706141,1,Level 2,Commuter,75,25.0842518887089,0.552077122688181,11.1704069926946,5.17612568866068,71.6210409570786,0.371945279376593,3.85111456169122
User_330,Nissan Leaf,85,Station_84,San Francisco,2024-01-14 17:00:00,2024-01-14 18:27:00,13.3246110441358,1.38201984923984,24.7428475095494,12.3882365081751,Afternoon,Saturday,52.7862462592092,92.8685719935107,283.99049235784,35.7048638647348,4,DC Fast Charger,Long-Distance Traveler,75,35.4103153055931,0.929725938501389,40.0823257343015,0.3324310852734,73.3773288758577,0.131394855486007,21.313229438155
User_331,Chevy Bolt,85,Station_276,Houston,2024-01-14 18:00:00,2024-01-14 21:50:00,14.5034551425679,2.24083400543247,37.6599248800988,11.9108313689103,Morning,Tuesday,51.142145963366,99.9866042147836,168.044861446439,12.2473989135994,3,Level 2,Commuter,75,36.6433905274755,0.821240956160285,48.8444582514177,0.296931436272957,71.6210409570786,0.0903693504649559,11.5865398827087
User_332,Nissan Leaf,85,Station_187,Los Angeles,2024-01-14 19:00:00,2024-01-14 19:57:00,26.3446845901939,1.97206700954913,19.9515133243041,17.6502185294276,Morning,Sunday,11.8555312341474,57.0854054767173,216.471553892881,-2.05877595988832,3,Level 1,Long-Distance Traveler,75,66.1083515743894,0.669972664466722,45.2298742425699,0.582462034913167,72.5478832921605,0.18413934322319,8.21689677672045
User_333,Tesla Model 3,27.5,Station_46,Chicago,2024-01-14 20:00:00,2024-01-14 21:04:00,50.5969513124257,3.47317282399633,9.86002764764201,27.9865438515289,Night,Monday,29.9422293093106,73.7587986463408,211.634684202813,33.2343013189232,2,Level 2,Long-Distance Traveler,75,52.5433280180171,0.553127078323708,43.8165693370302,1.15474470224361,71.6210409570786,0.20340298705342,4.18275565450599
User_334,Hyundai Kona,75,Station_387,Chicago,2024-01-14 21:00:00,2024-01-14 23:34:00,11.9191047093968,1.0786355189319,11.0501689404773,17.5856350871975,Morning,Sunday,71.303051007186,95.3114468575936,56.5447444676836,19.3742926432231,7,Level 1,Commuter,75,21.5227117446105,1.47541577290896,24.0083958504076,0.496455689237334,72.5478832921605,0.152315525126718,4.74404293328379
User_335,BMW i3,62,Station_183,Houston,2024-01-14 22:00:00,2024-01-15 00:47:00,103.812605591484,3.52544546873425,16.5913826695699,17.66922822733,Night,Friday,52.7967932747065,89.3517921097638,99.9410054242442,8.33015835562775,3.10016923525092,Level 2,Casual Driver,75,35.4024050439701,0.170203109021853,36.5549988350573,2.83990176172363,71.6210409570786,0.411145424244436,0.962705876177741
User_337,Tesla Model 3,45.6265320345536,Station_296,San Francisco,2024-01-15 00:00:00,2024-01-15 01:11:00,77.1727237380707,1.40912827635902,17.5730256169191,11.7604986144379,Afternoon,Friday,19.9469258751572,95.0967212523103,152.259866990807,3.49838100598953,4,Level 2,Casual Driver,75,60.0398055936321,0.152391907979739,75.149795377153,1.02691861435903,71.6210409570786,0.764667566459283,1.97297516033757
User_338,BMW i3,62,Station_322,Houston,2024-01-15 01:00:00,2024-01-15 02:54:00,62.1928334593665,0.555210364200061,20.4525123109277,19.4769946338449,Morning,Saturday,24.3852455984819,88.8297294802637,277.723264460614,14.2762513405176,4,DC Fast Charger,Long-Distance Traveler,75,56.7110658011386,0.313171044804867,64.4444838817818,0.965060618275013,73.3773288758577,1.52658461267822,4.46551875855702
User_341,Tesla Model 3,100,Station_272,Los Angeles,2024-01-15 04:00:00,2024-01-15 06:20:00,5.7759197354525,1.83645679623196,33.7453792651463,24.9856912816506,Afternoon,Sunday,25.1180161096634,59.0465407371045,96.3321777828977,37.1011884314911,1,Level 2,Casual Driver,75,56.1614879177525,4.32583768924088,33.9285246274411,0.170237869134486,71.6210409570786,0.0439136771699385,16.6782403833648
User_342,BMW i3,50,Station_339,Los Angeles,2024-01-15 05:00:00,2024-01-15 05:44:00,53.8102017607535,0.513006350951944,22.344440296603,15.7913197636906,Morning,Monday,52.4429517637406,82.4220946491714,116.730983479869,-0.0328724734896948,2,Level 1,Long-Distance Traveler,75,35.6677861771945,0.293463307086279,29.9791428854308,1.79492128798999,72.5478832921605,1.44582967133339,2.1693095297964
User_344,BMW i3,50,Station_44,New York,2024-01-15 07:00:00,2024-01-15 08:38:00,56.6933014971517,2.39185237881128,44.9952222352651,32.9900223584761,Morning,Friday,46.5877620759286,76.3804950348806,140.311441700687,25.1273086471906,0,DC Fast Charger,Long-Distance Traveler,75,40.0591784430536,0.581903355198559,29.792732958952,1.90292382962191,73.3773288758577,0.323024511295661,2.47492098705412
User_345,Nissan Leaf,85,Station_238,Houston,2024-01-15 08:00:00,2024-01-15 10:14:00,40.1614218511431,2.51797387197912,28.4799621264854,13.370005787552,Evening,Wednesday,35.0445349773112,94.5635919419047,93.995231697653,13.3543871664664,2,DC Fast Charger,Casual Driver,75,48.7165987670166,0.332906684357628,59.5190569645936,0.674765762418483,73.3773288758577,0.217368176628614,2.34043585523548
User_348,Tesla Model 3,50,Station_192,New York,2024-01-15 11:00:00,2024-01-15 12:10:00,67.2251510198821,0.504601217007193,37.2360143567669,21.0141530188237,Morning,Wednesday,38.0238407700124,94.3676555002288,57.5919455149483,12.2652437322793,6,DC Fast Charger,Commuter,75,46.4821194224907,0.312593615633659,56.3438147302163,1.19312388310532,73.3773288758577,1.81560593880055,0.85670235977477
User_349,Nissan Leaf,85,Station_356,New York,2024-01-15 12:00:00,2024-01-15 13:40:00,52.2881193741722,2.91688495340448,17.9260136102192,27.9975931594224,Night,Monday,35.8023563582047,95.5617564847798,73.0473919253142,-4.12763092030583,5,Level 1,Casual Driver,75,48.1482327313465,0.535448463140785,59.7594001265751,0.874977313417168,72.5478832921605,0.247092165846226,1.3970170050024
User_350,Hyundai Kona,50,Station_278,New York,2024-01-15 13:00:00,2024-01-15 14:25:00,76.718446690225,3.77490932141669,44.1374510914449,35.8525077791567,Night,Wednesday,10.8960892310588,69.9591247984551,247.408350858142,27.9554372050152,0,Level 1,Casual Driver,75,66.8279330767059,0.467325777904791,59.0630355673963,1.29892488513704,72.5478832921605,0.280135747510528,3.2248873840881
User_351,Nissan Leaf,62,Station_18,Chicago,2024-01-15 14:00:00,2024-01-15 17:00:00,60.9690758859716,2.49696018109314,6.68275085420096,37.04926024472,Afternoon,Wednesday,75.857252056884,92.3649616723101,266.821087802359,20.4655661677742,6,Level 1,Commuter,75,18.107060957337,0.607672983497601,16.5077096154261,3.69336978335246,72.5478832921605,0.336568331683916,4.37633478817008
User_352,Nissan Leaf,62,Station_12,Chicago,2024-01-15 15:00:00,2024-01-15 15:54:00,48.3246077539748,2.31163667094489,19.5938373431573,49.1374698814065,Afternoon,Friday,27.01497804099,55.8610294097291,161.403048857406,3.49934137667204,2,DC Fast Charger,Commuter,75,54.7387664692575,1.01682087377864,28.8460513687391,1.67525902024653,73.3773288758577,0.284896336061628,3.3399763879952
User_353,Tesla Model 3,62,Station_180,Los Angeles,2024-01-15 16:00:00,2024-01-15 18:14:00,65.5408247319063,1.16065467276936,31.8589976989205,37.4899754077759,Evening,Monday,25.2019034074123,96.7634420547716,78.6144461553361,0.947645050608024,6,Level 2,Commuter,75,56.0985724444408,0.572009515613026,71.5615386473593,0.915866622919864,71.6210409570786,0.788439273254885,1.19947294647126
